Tiempo [Seg.],Corriente [A],Tensión en el capacitor [V],Tensión de entrada [V],Tensión de salida [V]
0.01029,0.0301576553781195,5.39661810293711,12,6.63468418318629
0.0103,0.0295379993411518,5.53229925605113,12,6.49835985505339
0.01031,0.0289310755142759,5.66519253840478,12,6.36483661314069
0.01032,0.0283366222859457,5.7953552329972,12,6.23405690290806
0.01033,0.0277543834200059,5.92284344582103,12,6.1059643524013
0.01034,0.027184107945242,6.04771213004664,12,5.98050374795324
0.01035,0.0266255500472009,6.17001510970939,12,5.85762101038419
0.01036,0.0260784689622335,6.28980510291026,12,5.73726317169136
0.01037,0.0255426288737149,6.40713374453972,12,5.61937835221728
0.01038,0.0250177988103968,6.52205160853466,12,5.5039157382873
0.01039,0.0245037525468483,6.63460822967809,12,5.39082556030662
0.0104,0.0240002685059425,6.74485212495084,12,5.28005907130736
0.01041,0.0235071296633472,6.85283081444456,12,5.17156852593639
0.01042,0.0230241234539771,6.95859084184502,12,5.06530715987496
0.01043,0.0225510416803688,7.06217779449459,12,4.96122916968114
0.01044,0.0220876804229386,7.16363632304236,12,4.8592896930465
0.01045,0.0216338399520836,7.26301016069066,12,4.7594447894584
0.01046,0.0211893246420894,7.36034214204597,12,4.66165142125968
0.01047,0.0207539428868066,7.45567422158262,12,4.56586743509746
0.01048,0.0203275070170598,7.54904749172708,12,4.47205154375315
0.01049,0.0199098332197538,7.64050220057056,12,4.38016330834583
0.0105,0.0195007414586418,7.73007776921785,12,4.29016312090121
0.01051,0.019100055396722,7.81781280877953,12,4.20201218727885
0.01052,0.0187076023202277,7.90374513701514,12,4.1156725104501
0.01053,0.0183232130641806,7.9879117946343,12,4.03110687411974
0.01054,0.0179467219394726,8.07034906126299,12,3.94827882668397
0.01055,0.0175779666614464,8.15109247108161,12,3.86715266551821
0.01056,0.0172167882799438,8.23017682814192,12,3.78769342158764
0.01057,0.0168630311107905,8.30763622136908,12,3.70986684437392
0.01058,0.0165165426686898,8.38350403925553,12,3.63363938711175
0.01059,0.0161771736014939,8.45781298425298,12,3.55897819232865
0.0106,0.0158447776258268,8.53059508686858,12,3.4858510776819
0.01061,0.0155192114640297,8.60188171947157,12,3.41422652208652
0.01062,0.0152003347824014,8.67170360981612,12,3.3440736521283
0.01063,0.0148880101307085,8.74009085428644,12,3.27536222875587
0.01064,0.014582102882938,8.80707293086967,12,3.20806263424637
0.01065,0.0142824811792676,8.87267871186217,12,3.14214585943888
0.01066,0.0139890158692279,8.93693647631485,12,3.07758349123014
0.01067,0.0137015804560328,8.99987392222268,12,3.01434770032722
0.01068,0.0134200510420539,9.06151817846378,12,2.95241122925185
0.01069,0.0131443062754147,9.12189581649316,12,2.89174738059122
0.0107,0.0128742272976827,9.1810328617963,12,2.8323300054902
0.01071,0.0126096976926362,9.23895480510722,12,2.77413349237995
0.01072,0.012350603436083,9.29568661339619,12,2.71713275593825
0.01073,0.0120968328467116,9.35125274063159,12,2.66130322627655
0.01074,0.0118482765379512,9.40567713832068,12,2.60662083834926
0.01075,0.0116048273708209,9.45898326583381,12,2.5530620215806
0.01076,0.0113663804077485,9.51119410051641,12,2.50060368970467
0.01077,0.0111328328673372,9.56233214759334,12,2.44922323081417
0.01078,0.0109040840800623,9.61241944986955,12,2.3988984976137
0.01079,0.0106800354448784,9.66147759723165,12,2.34960779787324
0.0108,0.0104605903867175,9.70952773595401,12,2.30132988507784
0.01081,0.0102456543148609,9.75659057781383,12,2.2540439492694
0.01082,0.0100351345821666,9.80268640901881,12,2.20772960807666
0.01083,0.00982894044513383,9.84783509895148,12,2.16236689792944
0.01084,0.00962698302478864,9.89205610873371,12,2.1179362654535
0.01085,0.00942917526837316,9.93536849961541,12,2.0744185590421
0.01086,0.00923543191182188,9.97779094119072,12,2.03179502060081
0.01087,0.00904566944300887,10.0193417194456,12,1.99004727746195
0.01088,0.00885980606575036,10.0600387446396,12,1.94915733446508
0.01089,0.00867776166454702,10.0998995590264,12,1.90910756620034
0.0109,0.00849945777005045,10.1389413444149,12,1.8698807094111
0.01091,0.00832481752523934,10.1771809295758,12,1.83145985555265
0.01092,0.00815376565229063,10.2146347974951,12,1.79382844350394
0.01093,0.0079862284201314,10.2513190924794,12,1.75697025242891
0.01094,0.00782213361265748,10.2872496271144,12,1.72086939478465
0.01095,0.00766141049760494,10.3224418890814,12,1.68551030947309
0.01096,0.0075039897960615,10.3569110478327,12,1.65087775513353
0.01097,0.007349803652604,10.3906719611305,12,1.61695680357288
0.01098,0.00719878560604966,10.4237391814513,12,1.58373283333092
0.01099,0.00705087056080838,10.4561269622586,12,1.55119152337784
0.011,0.00690599475882363,10.4878492641469,12,1.5193188469412
0.01101,0.00676409575208991,10.5189197608592,12,1.48810106545978
0.01102,0.00662511237573461,10.5493518451811,12,1.45752472266162
0.01103,0.00648898472165336,10.5791586347136,12,1.42757663876374
0.01104,0.00635565411268694,10.6083529775276,12,1.39824390479113
0.01105,0.00622506307732873,10.6369474577015,12,1.36951387701232
0.01106,0.00609715532495186,10.6649544007463,12,1.34137417148941
0.01107,0.00597187572154551,10.6923858789177,12,1.31381265874001
0.01108,0.00584917026594957,10.7192537164201,12,1.28681745850891
0.01109,0.00572898606657782,10.7455694945034,12,1.26037693464712
0.0111,0.00561127131861917,10.7713445564551,12,1.23447969009622
0.01111,0.00549597528170745,10.7965900124894,12,1.20911456197564
0.01112,0.00538304825805012,10.8213167445366,12,1.18427061677103
0.01113,0.0052724415710061,10.8455354109337,12,1.15993714562134
0.01114,0.00516410754410413,10.8692564510183,12,1.13610365970291
0.01115,0.005057999480492,10.8924900896285,12,1.11275988570824
0.01116,0.00495407164280802,10.9152463415108,12,1.08989576141776
0.01117,0.0048522792334663,10.9375350156361,12,1.06750143136259
0.01118,0.00475257837534676,10.9593657194283,12,1.04556724257629
0.01119,0.00465492609288245,10.9807478629056,12,1.02408374043414
0.0112,0.00455928029353477,11.0016906627361,12,1.00304166457765
0.01121,0.00446559974964987,11.0222031462114,12,0.982431944922971
0.01122,0.00437384408068764,11.042294155137,12,0.962245697751281
0.01123,0.00428397373581592,11.0619723496441,12,0.942474221879502
0.01124,0.0041959499768623,11.0812462119221,12,0.923108994909707
0.01125,0.00410973486161621,11.1001240498751,12,0.904141669555565
0.01126,0.00402529122747397,11.1186140007027,12,0.885564070044273
0.01127,0.00394258267542027,11.1367240344078,12,0.86736818859246
0.01128,0.00386157355433848,11.1544619572317,12,0.849546181954466
0.01129,0.00378222894564334,11.1718354150194,12,0.832090368041536
0.0113,0.00370451464822947,11.1888518965148,12,0.814993222610483
0.01131,0.00362839716372917,11.2055187365889,12,0.798247376020417
0.01132,0.00355384368207316,11.2218431194018,12,0.781845610056094
0.01133,0.00348082206734796,11.2378320814986,12,0.765780854816551
0.01134,0.00340930084394382,11.2534925148434,12,0.750046185667641
0.01135,0.00333924918298739,11.2688311697892,12,0.734634820257225
0.01136,0.0032706368890529,11.2838546579882,12,0.719540115591638
0.01137,0.0032034343871468,11.2985694552415,12,0.704755565172296
0.01138,0.00313761270995944,11.3129819042904,12,0.690274796191077
0.01139,0.00307314348537897,11.3270982175507,12,0.676091566783372
0.0114,0.00300999892426151,11.34092447979,12,0.662199763337531
0.01141,0.00294815180845297,11.3544666507511,12,0.648593397859654
0.01142,0.00288757547905665,11.3677305677205,12,0.635266605392464
0.01143,0.0028282438249422,11.3807219480446,12,0.622213641487283
0.01144,0.00277013127149037,11.3934463915945,12,0.609428879727881
0.01145,0.00271321276956936,11.4059093831793,12,0.596906809305259
0.01146,0.00265746378473739,11.4181162949104,12,0.584642032642226
0.01147,0.00260286028666736,11.4300723885175,12,0.57262926306682
0.01148,0.00254937873878858,11.4417828176163,12,0.560863322533488
0.01149,0.00249699608814149,11.4532526299298,12,0.549339139391128
0.0115,0.00244568975544082,11.4644867694646,12,0.538051746196981
0.01151,0.00239543762534294,11.4754900786415,12,0.526996277575447
0.01152,0.00234621803691297,11.4862673003832,12,0.516167968120854
0.01153,0.00229800977428819,11.4968230801584,12,0.505562150343401
0.01154,0.00225079205753287,11.5071619679841,12,0.495174252657231
0.01155,0.00220454453368122,11.5172884203876,12,0.484999797409869
0.01156,0.00215924726796437,11.5272068023264,12,0.475034398952162
0.01157,0.00211488073521753,11.5369213890708,12,0.465273761747857
0.01158,0.00207142581146389,11.5464363680456,12,0.455713678522055
0.01159,0.00202886376567116,11.5557558406361,12,0.446350028447655
0.0116,0.00198717625167775,11.5648838239553,12,0.437178775369105
0.01161,0.00194634530028476,11.5738242525757,12,0.428195966062648
0.01162,0.00190635331151034,11.5825809802255,12,0.419397728532275
0.01163,0.00186718304700338,11.5911577814491,12,0.410780270340744
0.01164,0.00182881762261303,11.5995583532348,12,0.402339876974866
0.01165,0.00179124050111081,11.6077863166079,12,0.394072910244378
0.01166,0.00175443548506237,11.6158452181919,12,0.385975806713722
0.01167,0.00171838670984567,11.6237385317368,12,0.378045076166047
0.01168,0.00168307863681247,11.6314696596167,12,0.370277300098743
0.01169,0.00164849604659068,11.6390419342966,12,0.362669130249949
0.0117,0.00161462403252394,11.6464586197683,12,0.355217287155266
0.01171,0.00158144799424641,11.653722912958,12,0.347918558734211
0.01172,0.00154895363138899,11.6608379451035,12,0.340769798905577
0.01173,0.00151712693741561,11.6678067831047,12,0.333767926231435
0.01174,0.00148595419358563,11.6746324308452,12,0.326909922588839
0.01175,0.00145542196304028,11.6813178304869,12,0.320192831868861
0.01176,0.00142551708501097,11.6878658637387,12,0.313613758702414
0.01177,0.00139622666914638,11.6942793530983,12,0.307169867212204
0.01178,0.001367538089956,11.7005610630689,12,0.30085837979032
0.01179,0.00133943898136817,11.7067137013508,12,0.294676575900997
0.0118,0.00131191723139959,11.7127399200087,12,0.288621790907909
0.01181,0.00128496097693467,11.7186423166146,12,0.282691414925627
0.01182,0.00125855859861174,11.7244234353678,12,0.276882891694582
0.01183,0.00123269871581484,11.730085768191,12,0.271193717479265
0.01184,0.00120737018176799,11.7356317558054,12,0.265621439988957
0.01185,0.00118256207873058,11.7410637887815,12,0.260163657320727
0.01186,0.00115826371329113,11.7463842085708,12,0.254818016924048
0.01187,0.00113446461175809,11.751595308514,12,0.249582214586781
0.01188,0.00111115451564526,11.7566993348304,12,0.244453993441958
0.01189,0.00108832337724967,11.7616984875855,12,0.239431142994928
0.0119,0.00106596135532091,11.7665949216396,12,0.2345114981706
0.01191,0.00104405881081881,11.7713907475767,12,0.229692938380138
0.01192,0.0010226063027587,11.7760880326142,12,0.224973386606913
0.01193,0.00100159458414194,11.7806888014936,12,0.220350808511227
0.01194,0.000981014597970061,11.7851950373539,12,0.215823211553413
0.01195,0.00096085747334072,11.7896086825861,12,0.211388644134958
0.01196,0.000941114521623938,11.7939316396704,12,0.207045194757266
0.01197,0.000921777232716999,11.7981657719962,12,0.20279099119774
0.01198,0.000902837271376173,11.8023129046655,12,0.198624199702758
0.01199,0.000884286473623721,11.8063748252797,12,0.194543024197219
0.012,0.000866116843229061,11.8103532847096,12,0.190545705510393
0.01201,0.000848320548261938,11.8142499978508,12,0.186630520617626
0.01202,0.000830889917716481,11.8180666443625,12,0.182795781897626
0.01203,0.000813817438204597,11.8218048693914,12,0.179039836405011
0.01204,0.000797095750717604,11.8254662842811,12,0.175361065157873
0.01205,0.000780717647453941,11.8290524672666,12,0.171757882439867
0.01206,0.000764676068712278,11.8325649641545,12,0.168228735116701
0.01207,0.000748964099848582,11.8360052889895,12,0.164772101966688
0.01208,0.000733574968295615,11.8393749247066,12,0.161386493025035
0.01209,0.00071850204064345,11.842675323771,12,0.158070448941559
0.0121,0.00070373881978041,11.8459079088035,12,0.15482254035169
0.01211,0.000689278942092384,11.849074073194,12,0.151641367260325
0.01212,0.000675116174719827,11.8521751817022,12,0.148525558438362
0.01213,0.000661244412871126,11.8552125710457,12,0.145473770831648
0.01214,0.00064765767719127,11.8581875504764,12,0.142484688982079
0.01215,0.000634350111184286,11.8611014023446,12,0.139557024460543
0.01216,0.000621315978688962,11.863955382652,12,0.136689515311572
0.01217,0.000608549661406268,11.8667507215926,12,0.133880925509379
0.01218,0.0005960456564776,11.8694886240837,12,0.131130044425072
0.01219,0.000583798574112827,11.8721702702848,12,0.128435686304822
0.0122,0.000571803135266992,11.8747968161064,12,0.125796689758738
0.01221,0.000560054169364905,11.8773693937082,12,0.123211917260279
0.01222,0.000548546612072241,11.8798891119871,12,0.120680254655893
0.01223,0.000537275503112757,11.8823570570554,12,0.118200610684807
0.01224,0.000526235984130118,11.8847742927088,12,0.115771916508626
0.01225,0.000515423296593692,11.8871418608848,12,0.113393125250612
0.01226,0.000504832779747331,11.8894607821122,12,0.111063211544413
0.01227,0.000494459868600669,11.8917320559505,12,0.108781171092147
0.01228,0.000484300091961032,11.8939566614213,12,0.106546020231427
0.01229,0.000474349070506418,11.8961355574299,12,0.104356795511412
0.0123,0.000464602514897755,11.8982696831786,12,0.102212553277506
0.01231,0.000455056223929933,11.9003599585721,12,0.100112369264585
0.01232,0.000445706082720919,11.9024072846132,12,0.0980553381986021
0.01233,0.000436548060938134,11.9044125437918,12,0.0960405734063894
0.01234,0.00042757821106107,11.9063766004652,12,0.0940672064334353
0.01235,0.000418792666679787,11.9083003012302,12,0.0921343866695531
0.01236,0.000410187640828402,11.9101844752888,12,0.0902412809822485
0.01237,0.00040175942435263,11.9120299348049,12,0.0883870733575787
0.01238,0.000393504384310998,11.9138374752548,12,0.0865709645484195
0.01239,0.000385418962408833,11.91560787577,12,0.0847921717299433
0.0124,0.000377499673464617,11.917341899473,12,0.0830499281622157
0.01241,0.00036974310390765,11.9190402938062,12,0.0813434828596829
0.01242,0.000362145910306521,11.9207037908541,12,0.0796721002674347
0.01243,0.000354704817928118,11.9223331076591,12,0.078035059944186
0.01244,0.000347416619325966,11.9239289465301,12,0.0764316562517124
0.01245,0.000340278172957719,11.9254919953457,12,0.0748611980506982
0.01246,0.000333286401831015,11.9270229278505,12,0.0733230084028233
0.01247,0.000326438292177134,11.9285224039454,12,0.0718164242789696
0.01248,0.000319730892151932,11.9299910699722,12,0.0703407962734251
0.01249,0.000313161310563346,11.9314295589923,12,0.0688954883239361
0.0125,0.000306726715625415,11.9328384910594,12,0.0674798774375914
0.01251,0.000300424333737493,11.9342184734865,12,0.0660933534222484
0.01252,0.000294251448288701,11.9355701011086,12,0.0647353186235142
0.01253,0.000288205398487019,11.936893956538,12,0.0634051876671443
0.01254,0.00028228357821218,11.9381906104161,12,0.0621023872066796
0.01255,0.000276483434892575,11.9394606216592,12,0.0608263556763665
0.01256,0.000270802468404819,11.9407045376995,12,0.0595765430490603
0.01257,0.000265238229996063,11.9419228947209,12,0.0583524105991339
0.01258,0.000259788321228599,11.9431162178903,12,0.0571534306702918
0.01259,0.000254450392945908,11.9442850215837,12,0.0559790864480999
0.0126,0.000249222144260109,11.9454298096082,12,0.0548288717372239
0.01261,0.000244101321560192,11.9465510754192,12,0.0537022907432423
0.01262,0.000239085717540533,11.9476493023327,12,0.0525988578589172
0.01263,0.000234173170249626,11.9487249637342,12,0.0515180974549178
0.01264,0.000229361562158031,11.9497785232822,12,0.0504595436747667
0.01265,0.000224648819245579,11.9508104351083,12,0.0494227402340274
0.01266,0.000220032910107492,11.9518211440132,12,0.0484072402236482
0.01267,0.000215511845078716,11.9528110856579,12,0.0474126059173174
0.01268,0.000211083675376276,11.953780686752,12,0.0464384085827806
0.01269,0.000206746492259313,11.9547303652373,12,0.0454842282970489
0.0127,0.000202498426206333,11.955660530468,12,0.0445496537653933
0.01271,0.000198337646109163,11.9565715833873,12,0.0436342821440159
0.01272,0.000194262358483897,11.9574639167001,12,0.0427377188664574
0.01273,0.000190270806697782,11.9583379150423,12,0.041859577473512
0.01274,0.000186361270211913,11.9591939551467,12,0.0409994794466209
0.01275,0.000182532063839726,11.960032406005,12,0.0401570540447397
0.01276,0.000178781537020568,11.9608536290276,12,0.039331938144525
0.01277,0.000175108073108193,11.9616579781984,12,0.0385237760838024
0.01278,0.000171510088673962,11.9624458002284,12,0.0377322195082717
0.01279,0.000167986032824311,11.9632174347043,12,0.0369569272213485
0.0128,0.000164534386532152,11.9639732142354,12,0.0361975650370735
0.01281,0.000161153661982303,11.9647134645967,12,0.0354538056361067
0.01282,0.000157842401929959,11.9654385048697,12,0.034725328424591
0.01283,0.00015459917907264,11.9661486475792,12,0.0340118193959808
0.01284,0.00015142259543503,11.966844198829,12,0.0333129709957066
0.01285,0.000148311281766325,11.9675254584328,12,0.0326284819885915
0.01286,0.000145263896949928,11.9681927200444,12,0.0319580573289842
0.01287,0.000142279127425592,11.9688462712836,12,0.0313014080336303
0.01288,0.000139355686622969,11.9694863938605,12,0.0306582510570532
0.01289,0.000136492314407226,11.9701133636967,12,0.0300283091695898
0.0129,0.000133687776535805,11.9707274510446,12,0.0294113108378771
0.01291,0.000130940864126324,11.9713289206035,12,0.0288069901077913
0.01292,0.000128250393135663,11.9719180316339,12,0.028215086489846
0.01293,0.000125615203849438,11.9724950380693,12,0.0276353448468763
0.01294,0.000123034160382242,11.9730601886253,12,0.0270675152840933
0.01295,0.000120506150187898,11.9736137269075,12,0.0265113530413375
0.01296,0.000118030083579915,11.9741558915158,12,0.0259666183875813
0.01297,0.000115604893262022,11.9746869161476,12,0.0254330765176448
0.01298,0.00011322953386771,11.9752070296984,12,0.0249104974508961
0.01299,0.000110902981509962,11.9757164563607,12,0.0243986559321917
0.013,0.00010862423333976,11.9762154157203,12,0.0238973313347471
0.01301,0.000106392307113822,11.9767041228513,12,0.0234063075650408
0.01302,0.000104206240771355,11.9771827884084,12,0.0229253729696982
0.01303,0.000102065092019142,11.977651618718,12,0.0224543202442111
0.01304,9.9967937925448E-05,11.9781108158673,12,0.0219929463435986
0.01305,9.79138745222374E-05,11.9785605777908,12,0.0215410523948922
0.01306,9.59020164155411E-05,11.9790010983563,12,0.021098443611419
0.01307,9.39314964037868E-05,11.979432567448,12,0.0206649292088331
0.01308,9.20014651039866E-05,11.9798551710485,12,0.020240322322877
0.01309,9.01110905855922E-05,11.980269091319,12,0.0198244399288303
0.0131,8.82595580119089E-05,11.980674506678,12,0.01941710276262
0.01311,8.64460692888587E-05,11.9810715918775,12,0.0190181352435489
0.01312,8.46698427210171E-05,11.9814605180794,12,0.0186273653986238
0.01313,8.29301126745917E-05,11.9818414529283,12,0.0182446247884102
0.01314,8.12261292474674E-05,11.9822145606243,12,0.0178697484344428
0.01315,7.95571579459493E-05,11.9825800019937,12,0.0175025747481088
0.01316,7.79224793681054E-05,11.9829379345582,12,0.0171429454609832
0.01317,7.6321388893735E-05,11.9832885126028,12,0.0167907055566217
0.01318,7.47531963805873E-05,11.9836318872426,12,0.0164457032037292
0.01319,7.32172258670076E-05,11.9839682064875,12,0.0161077896907417
0.0132,7.17128152803352E-05,11.9842976153062,12,0.0157768193616737
0.01321,7.02393161518928E-05,11.9846202556888,12,0.0154526495534164
0.01322,6.879609333693E-05,11.9849362667079,12,0.0151351405341246
0.01323,6.7382524741433E-05,11.9852457845785,12,0.0148241554431153
0.01324,6.59980010535575E-05,11.9855489427167,12,0.0145195602317827
0.01325,6.46419254810982E-05,11.9858458717974,12,0.0142212236058416
0.01326,6.33137134943393E-05,11.9861366998103,12,0.0139290169687547
0.01327,6.20127925739914E-05,11.9864215521155,12,0.0136428143662781
0.01328,6.07386019645124E-05,11.9867005514972,12,0.0133624924321927
0.01329,5.94905924322083E-05,11.9869738182167,12,0.0130879303350858
0.0133,5.82682260286976E-05,11.9872414700643,12,0.0128190097263135
0.01331,5.70709758589095E-05,11.98750362241,12,0.0125556146889601
0.01332,5.58983258540251E-05,11.9877603882532,12,0.0122976316878855
0.01333,5.47497705490095E-05,11.9880118782717,12,0.0120449495207821
0.01334,5.36248148647079E-05,11.988258200869,12,0.0117974592702357
0.01335,5.25229738944617E-05,11.9884994622213,12,0.0115550542567816
0.01336,5.14437726951248E-05,11.9887357663229,12,0.0113176299929274
0.01337,5.03867460823359E-05,11.9889672150318,12,0.0110850841381139
0.01338,4.93514384298723E-05,11.9891939081127,12,0.0108573164545719
0.01339,4.83374034734577E-05,11.9894159432805,12,0.0106342287641607
0.0134,4.73442041183541E-05,11.9896334162425,12,0.0104157249060379
0.01341,4.63714122507666E-05,11.9898464207393,12,0.0102017106951686
0.01342,4.54186085535893E-05,11.9900550485854,12,0.00999209388178964
0.01343,4.44853823254074E-05,11.9902593897089,12,0.00978678411158962
0.01344,4.3571331303567E-05,11.99045953219,12,0.00958569288678475
0.01345,4.26760614908966E-05,11.9906555622991,12,0.00938873352799724
0.01346,4.17991869856938E-05,11.990847564534,12,0.00919582113685263
0.01347,4.09403298155539E-05,11.9910356216565,12,0.00900687255942185
0.01348,4.00991197742656E-05,11.9912198147275,12,0.00882180635033843
0.01349,3.92751942623017E-05,11.9914002231426,12,0.00864054273770637
0.0135,3.84681981306915E-05,11.9915769246659,12,0.00846300358875214
0.01351,3.76777835277043E-05,11.9917499954639,12,0.00828911237609496
0.01352,3.69036097489457E-05,11.9919195101377,12,0.00811879414476805
0.01353,3.61453430906203E-05,11.992085541756,12,0.00795197547993647
0.01354,3.54026567055494E-05,11.9922481618857,12,0.00778858447522087
0.01355,3.46752304624256E-05,11.9924074406236,12,0.00762855070173364
0.01356,3.39627508077777E-05,11.9925634466259,12,0.0074718051777111
0.01357,3.32649106306936E-05,11.9927162471382,12,0.0073182803387526
0.01358,3.25814091305659E-05,11.9928659080245,12,0.00716791000872449
0.01359,3.19119516874342E-05,11.9930124937953,12,0.00702062937123553
0.0136,3.12562497349379E-05,11.9931560676358,12,0.00687637494168633
0.01361,3.06140206359511E-05,11.9932966914328,12,0.00673508453990925
0.01362,2.99849875607447E-05,11.9934344258014,12,0.00659669726336383
0.01363,2.93688793677523E-05,11.9935693301113,12,0.0064611534609055
0.01364,2.87654304865277E-05,11.9937014625124,12,0.0063283947070361
0.01365,2.81743808033297E-05,11.9938308799598,12,0.00619836377673253
0.01366,2.759547554917E-05,11.9939576382382,12,0.0060710046208174
0.01367,2.70284651896868E-05,11.9940817919861,12,0.0059462623417311
0.01368,2.64731053178602E-05,11.9942033947194,12,0.00582408316992924
0.01369,2.59291565485327E-05,11.9943224988544,12,0.00570441444067719
0.0137,2.53963844153232E-05,11.9944391557302,12,0.00558720457137111
0.01371,2.48745592693208E-05,11.9945534156314,12,0.00547240303925057
0.01372,2.4363456180394E-05,11.994665327809,12,0.00535996035968668
0.01373,2.38628548400566E-05,11.9947749405023,12,0.00524982806481246
0.01374,2.33725394665324E-05,11.9948823009592,12,0.00514195868263713
0.01375,2.28922987118016E-05,11.994987455457,12,0.00503630571659636
0.01376,2.24219255704435E-05,11.995090449322,12,0.00493282362549757
0.01377,2.19612172903764E-05,11.9951913269492,12,0.00483146780388282
0.01378,2.15099752855893E-05,11.9952901318214,12,0.00473219456282965
0.01379,2.10680050503938E-05,11.995386906528,12,0.00463496111108663
0.0138,2.063511607567E-05,11.9954816927832,12,0.0045397255366474
0.01381,2.02111217667736E-05,11.9955745314441,12,0.0044464467886902
0.01382,1.97958393630603E-05,11.9956654625286,12,0.00435508465987326
0.01383,1.93890898590444E-05,11.9957545252318,12,0.00426559976898977
0.01384,1.8990697927333E-05,11.9958417579439,12,0.00417795354401327
0.01385,1.86004918430803E-05,11.9959271982661,12,0.00409210820547767
0.01386,1.82183034097913E-05,11.9960108830271,12,0.00400802675015408
0.01387,1.78439678870326E-05,11.9960928482987,12,0.00392567293514716
0.01388,1.74773239193381E-05,11.9961731294117,12,0.00384501126225438
0.01389,1.71182134665755E-05,11.9962517609709,12,0.00376600696264661
0.0139,1.67664817359788E-05,11.9963287768699,12,0.00368862598191534
0.01391,1.64219771152848E-05,11.9964042103062,12,0.00361283496536266
0.01392,1.60845511074828E-05,11.996478093795,12,0.00353860124364621
0.01393,1.57540582667678E-05,11.9965504591833,12,0.00346589281868892
0.01394,1.54303561357958E-05,11.9966213376639,12,0.00339467834987508
0.01395,1.51133051842886E-05,11.9966907597886,12,0.00332492714054349
0.01396,1.480276874906E-05,11.9967587554815,12,0.00325660912479319
0.01397,1.44986129748917E-05,11.9968253540519,12,0.00318969485447618
0.01398,1.42007067569021E-05,11.9968905842066,12,0.00312415548651846
0.01399,1.39089216840721E-05,11.9969544740629,12,0.00305996277049587
0.014,1.36231319838704E-05,11.9970170511601,12,0.00299708903645149
0.01401,1.33432144680583E-05,11.9970783424718,12,0.00293550718297282
0.01402,1.30690484795303E-05,11.9971383744174,12,0.00287519066549667
0.01403,1.28005158404444E-05,11.9971971728732,12,0.00281611348489776
0.01404,1.25375008010832E-05,11.9972547631841,12,0.00275825017623829
0.01405,1.22798899900767E-05,11.9973111701742,12,0.00270157579781687
0.01406,1.20275723655787E-05,11.9973664181572,12,0.00264606592042731
0.01407,1.1780439167275E-05,11.9974205309477,12,0.00259169661680049
0.01408,1.15383838696695E-05,11.9974735318707,12,0.00253844445132729
0.01409,1.13013021359935E-05,11.997525443772,12,0.00248628646991858
0.0141,1.10690917732567E-05,11.9975762890279,12,0.00243520019011648
0.01411,1.08416526884079E-05,11.9976260895551,12,0.00238516359144974
0.01412,1.06188868448915E-05,11.9976748668197,12,0.00233615510587613
0.01413,1.04006982206234E-05,11.9977226418471,12,0.00228815360853716
0.01414,1.01869927664028E-05,11.9977694352304,12,0.00224113840860861
0.01415,9.97767836555925E-06,11.9978152671397,12,0.00219508924042303
0.01416,9.77266479417179E-06,11.9978601573306,12,0.00214998625471779
0.01417,9.5718636821179E-06,11.9979041251527,12,0.00210581001006594
0.01418,9.37518847505765E-06,11.9979471895583,12,0.00206254146451268
0.01419,9.18255439711924E-06,11.99798936911,12,0.00202016196736623
0.0142,8.99387841434095E-06,11.998030681989,12,0.00197865325115501
0.01421,8.80907919884907E-06,11.9980711460032,12,0.0019379974237468
0.01422,8.62807709384929E-06,11.9981107785942,12,0.00189817696064684
0.01423,8.45079407924081E-06,11.9981495968457,12,0.00185917469743298
0.01424,8.27715373810229E-06,11.9981876174899,12,0.0018209738223825
0.01425,8.10708122355594E-06,11.9982248569155,12,0.00178355786918231
0.01426,7.94050322669049E-06,11.9982613311743,12,0.00174691070987191
0.01427,7.77734794489937E-06,11.9982970559885,12,0.00171101654787786
0.01428,7.61754505087724E-06,11.998332046757,12,0.00167585991119299
0.01429,7.46102566241229E-06,11.9983663185624,12,0.0016414256457307
0.0143,7.3077223125611E-06,11.9983998861774,12,0.00160769890876344
0.01431,7.1575689206295E-06,11.9984327640712,12,0.00157466516253849
0.01432,7.01050076378656E-06,11.9984649664156,12,0.00154231016803304
0.01433,6.86645444898845E-06,11.9984965070913,12,0.00151061997877746
0.01434,6.72536788583443E-06,11.9985273996937,12,0.00147958093488357
0.01435,6.58718025955591E-06,11.9985576575389,12,0.0014491796571023
0.01436,6.45183200508059E-06,11.9985872936695,12,0.00141940304111773
0.01437,6.3192647812501E-06,11.99861632086,12,0.00139023825187502
